,year,demographic_A,demographic_B,question,p-value
10948,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Employment status Spouse/partner,3.907641571e-27
10949,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Jobs scarce: Men should have more right to a job than women
(5-point scale)",0.0
10950,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: Armed Forces,0.0059865709
10951,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How proud of nationality,1e-10
10952,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Government has the right: Collect information about anyone living in [COUNTRY] without their knowledge,1.06741e-05
10953,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Claiming government benefits to which you are not entitled,1.712e-07
10954,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: People choose their leaders in free elections.,1.83074e-05
10955,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: life after death,2.320176305e-32
10956,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Divorce,0.0
10957,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","How close you feel: Continent; e.g. Europe, Asia etc.",7.767e-07
10958,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: religious faith,3.941523038e-23
10959,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Duty towards society to have children,1.7146851380000002e-17
10960,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: God,3e-10
10961,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Income equality,0.0053744747
10962,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: imagination,0.0006298180000000001
10963,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Protecting environment vs. Economic growth,0.0047196403
10964,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Homosexuality,3.471251906e-32
10965,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Trust: People of another religion (B),1.0726194579999999e-20
10966,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Political system: Having experts make decisions,0.00055284
10967,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Political system: Having a democratic political system,1.21e-08
10968,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Voters are bribed,6.816663197e-16
10969,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often do you pray (WVS7),1.570170523e-23
10970,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Marital status,0.0014488149
10971,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Trust: People of another nationality (B),1e-10
10972,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Which party would you vote for: first choice (WVS5),0.0033175584
10973,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Work should come first even if it means less spare time,0.0
10974,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Men make better business executives than women do,0.0002545365
10975,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: The state makes people's incomes equal,0.0048410184
10976,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important in life: Family,5.9472e-05
10977,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Satisfaction with the political system,4.1245e-06
10978,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Vote in elections: local level,3.823339285e-24
10979,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Member:  Self-help group, mutual aid group",3.1191e-06
10980,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","How close you feel: Your village, town or city",0.0
10981,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Evaluate the impact of immigrants on the development of [your country],0.0
10982,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Most people can be trusted,1.374344177e-24
10983,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Rich people buy elections,0.0
10984,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Votes are counted fairly,2.298190383e-23
10985,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Interest in politics,5.5000000000000004e-09
10986,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Scale of incomes (WVS7),0.0010975117
10987,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: Churches,1.8311885170000004e-18
10988,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: Women have the same rights as men.,2.33357e-05
10989,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How important is God in your life,1.7141038609999999e-16
10990,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: determination perseverance,2.36929e-05
10991,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: obedience,5.476000000000001e-07
10992,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Highest educational level attained - Respondent´s Spouse:  ISCED‐code one digit,0.0004314464
10993,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Euthanasia,2.087416124e-23
10994,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: The army takes over when government is incompetent.,1.0383344919999998e-24
10995,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",State of health (subjective),2.229437938e-19
10996,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Sex,8.367737147999999e-23
10997,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How close you feel: World,8.850000000000001e-07
10998,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Suicide,0.00015754660000000001
10999,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Avoiding a fare on public transport,2.0386400000000002e-05
11000,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Pre-school child suffers with working mother,0.0001041079
11001,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Age recoded (6 intervals),2.5160161349999998e-21
11002,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Importance of democracy,0.0006988057000000001
11003,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Having casual sex,0.0
11004,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Aims of country: first choice,7.126800000000001e-05
11005,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: hard work,3.34318e-05
11006,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","How close do you feel: to your county, region, district ",4.907898187e-17
11007,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Occupational group - respondent (WVS7),0.0054764937000000005
11008,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: TV news favors the governing party,4e-10
11009,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Aims of respondent: first choice,0.0030144455000000003
11010,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Neighbours: Immigrants/foreign workers,0.0047191524
11011,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Voters are threatened with  violence at the polls,1e-10
11012,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Member: Belong to religious organization,0.0033100977
11013,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Private vs state ownership of business,0.0066654092
11014,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important in life: Work,1e-10
11015,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Trust: People you meet for the first time (B),1.3500800000000001e-05
11016,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: independence,0.0001091154
11017,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democraticness in own country,2.8102210509999997e-21
11018,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Men make better political leaders than women do,4e-10
11019,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: The Civil Services,0.0085074846
11020,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Religious person,0.0023585141
11021,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Prostitution,1.151455474e-17
11022,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Member: Belong to professional associations,0.0
11023,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Neighbours: Homosexuals,5.942034663e-19
11024,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Abortion,2.4303469589999998e-20
11025,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",1.120561887e-25
11026,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Aims of respondent: second choice,0.005035366
11027,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How much freedom of choice and control,0.00022746200000000003
11028,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: Religious authorities interpret the laws.,1.09234014e-27
11029,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Work is a duty towards society,1.735647099e-16
11030,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Opposition candidates are prevented from running,1.15e-08
11031,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Death penalty,4.8e-09
11032,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",People who don´t work turn lazy,6.061050359e-16
11033,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Someone accepting a bribe,0.0004450914
11034,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: Civil rights protect people’s liberty against oppression.,0.0
11035,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important in life: Leisure time,0.006647349800000001
11036,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Do you live with your parents,1.1269529300000001e-26
11037,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Trust: People you know personally (B),6e-10
11038,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: People receive state aid for unemployment.,3e-10
11039,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: feeling of responsibility,0.000138672
11040,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",It is childs duty to take care of ill parent,2.0801386119999996e-24
11041,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Vote in elections: National level,1.210176552e-24
11042,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How close do you feel: to country ,2.5400000000000002e-08
11043,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often do you attend religious services,0.00011476840000000001
11044,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: unselfishness,0.006017873700000001
11045,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Satisfaction with your life,0.003019929
11046,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How often in country's elections: Election officials are fair,2e-10
11047,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Political system: Having the army rule,0.0
11048,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Respondent immigrant / born in country ,0.00042494310000000003
11049,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Trust: Your neighborhood (B),0.0
11050,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: The Government,0.0006391442
11051,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: hell,5.561820434e-36
11052,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: heaven,7.057293785e-32
11053,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Democracy: People obey their rulers,7.567e-07
11054,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",One of main goals in life has been to make my parents proud,8.112112136e-23
11055,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important in life: Religion,1.295942519e-19
11056,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Member: Belong to consumer groups,0.0074396566
11057,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Institution of occupation,4.2479000000000004e-06
11058,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Member: Belong to education, arts, music or cultural activities",0.0012846201
11059,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,8.09642e-05
11060,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: tolerance and respect for other people,0.00022120100000000003
11061,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Neighbours: Heavy drinkers,0.0002685488
11062,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,0.0061926293
11063,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Employment status Spouse/partner,0.0
11064,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Jobs scarce: Men should have more right to a job than women
(5-point scale)",2.046158431e-19
11065,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How proud of nationality,9.8959e-06
11066,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Government has the right: Collect information about anyone living in [COUNTRY] without their knowledge,4.1369e-06
11067,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Claiming government benefits to which you are not entitled,0.0071172556000000005
11068,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: life after death,0.0
11069,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Divorce,2.0477500000000002e-05
11070,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","How close you feel: Continent; e.g. Europe, Asia etc.",0.0039863304
11071,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: religious faith,0.0
11072,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Duty towards society to have children,1.542806155e-19
11073,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: God,0.0018450394
11074,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Income equality,0.001150737
11075,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Homosexuality,3.505848288e-20
11076,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: People of another religion (B),1.6344e-06
11077,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Voters are bribed,1.3190724130000001e-17
11078,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often do you pray (WVS7),0.0
11079,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Work should come first even if it means less spare time,0.0
11080,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Men make better business executives than women do,4.965e-07
11081,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Vote in elections: local level,0.0
11082,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Member:  Self-help group, mutual aid group",0.0009092179
11083,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","How close you feel: Your village, town or city",1.994e-07
11084,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Evaluate the impact of immigrants on the development of [your country],1.0538e-06
11085,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Most people can be trusted,1.5e-09
11086,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Rich people buy elections,4.713913330000001e-18
11087,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Votes are counted fairly,2.1835350380000002e-17
11088,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political system: Having a strong leader,0.0067422968
11089,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Scale of incomes (WVS7),0.0003935833
11090,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: Churches,1.7539e-06
11091,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: Women have the same rights as men.,0.0017427904
11092,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How important is God in your life,1.5645e-06
11093,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: obedience,0.0004126816
11094,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Euthanasia,5e-10
11095,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",University is more important for a boy than for a girl,7.79e-08
11096,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: The army takes over when government is incompetent.,2.609553782e-17
11097,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",State of health (subjective),0.0
11098,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How close you feel: World,0.0057475511000000005
11099,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Avoiding a fare on public transport,2.63e-08
11100,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Pre-school child suffers with working mother,1.344e-07
11101,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Age recoded (6 intervals),9.44573269e-20
11102,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Importance of democracy,3.9561e-06
11103,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Having casual sex,0.0001709663
11104,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Aims of country: first choice,1.68e-08
11105,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: hard work,0.000264635
11106,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","How close do you feel: to your county, region, district ",1.42e-08
11107,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: TV news favors the governing party,5.9e-09
11108,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Voters are threatened with  violence at the polls,0.0
11109,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important in life: Work,0.0
11110,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: independence,0.0047086773
11111,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democraticness in own country,0.0
11112,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Men make better political leaders than women do,0.0
11113,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Confidence: The Civil Services,0.0003371491
11114,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Prostitution,9.41781e-05
11115,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Member: Belong to professional associations,1.9896e-06
11116,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Neighbours: Homosexuals,7.468997238e-21
11117,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Abortion,0.0
11118,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ","Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",2.620845776e-20
11119,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Cheating on taxes,0.0022860084
11120,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: Religious authorities interpret the laws.,0.0
11121,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Work is a duty towards society,4.8002689660000005e-18
11122,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Opposition candidates are prevented from running,0.0024060934
11123,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Religious denomination,0.0005563394
11124,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Death penalty,0.0005330429
11125,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",People who don´t work turn lazy,7.952241843999999e-24
11126,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Justifiable: Someone accepting a bribe,0.0075942682000000004
11127,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: Civil rights protect people’s liberty against oppression.,0.0006217746000000001
11128,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Do you live with your parents,2.5781884110000002e-27
11129,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: People you know personally (B),5.51166e-05
11130,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: feeling of responsibility,0.00010713750000000001
11131,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",It is childs duty to take care of ill parent,3.161393245e-21
11132,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Vote in elections: National level,0.0
11133,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How close do you feel: to country ,6.90724e-05
11134,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often do you attend religious services,9.783e-07
11135,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",How often in country's elections: Election officials are fair,0.0019972629
11136,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Political system: Having the army rule,7.726e-07
11137,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Trust: Your neighborhood (B),1.289e-07
11138,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: hell,3.349921717e-18
11139,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Believe in: heaven,0.0
11140,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Democracy: People obey their rulers,0.00046570270000000004
11141,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",One of main goals in life has been to make my parents proud,1.3307577340000001e-17
11142,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important in life: Religion,1e-10
11143,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Institution of occupation,8.488494906e-16
11144,2022,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Self employed ",Important child qualities: tolerance and respect for other people,0.0002774135
11145,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,2.8000000000000003e-09
11146,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Marital status,3.944858673e-42
11147,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Scale of incomes (WVS7),0.0007669793
11148,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Highest educational level attained - Respondent´s Spouse:  ISCED‐code one digit,0.0036005128
11149,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",State of health (subjective),0.0013239600000000001
11150,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Sex,0.0
11151,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Age recoded (6 intervals),8.025508015999999e-45
11152,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Member: Belong to sports or recreation,0.0015715985
11153,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ","How close do you feel: to your county, region, district ",0.0081245672
11154,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Religious person,0.0002420024
11155,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Do you live with your parents,0.0
11156,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Future changes: greater respect for authority,0.0005354703
11157,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Trust: Your neighborhood (B),1.861e-05
11158,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ","Member: Belong to education, arts, music or cultural activities",0.0010294367000000001
11159,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,5.5244e-05
11160,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Student ",Neighbours: Heavy drinkers,0.0074021992
11161,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,0.0005019859
11162,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Important child qualities: religious faith,0.0036062689
11163,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Justifiable: Homosexuality,0.0029495293000000003
11164,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",How often do you pray (WVS7),0.0014117453000000002
11165,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Marital status,9.366016115e-22
11166,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Democracy: The state makes people's incomes equal,0.0029406969
11167,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed","How close you feel: Your village, town or city",0.0055271599
11168,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Sex,4.1632176730000005e-22
11169,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Age recoded (6 intervals),0.0006651151
11170,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Justifiable: Having casual sex,5.40852e-05
11171,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed","How close do you feel: to your county, region, district ",3.439e-07
11172,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Occupational group - respondent (WVS7),0.0008905573
11173,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Important child qualities: independence,0.0048369617000000005
11174,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Religious person,0.0084042626
